stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
COLSTAe,7228,COLUMBIA PKWY & STANLEY AVE,COLUMBIA PKWY & LAWRENCE ST,39.114737,-84.436035,,,,,,0
EASTUSe,7222,EASTERN AVE & TUSCULUM AVE,,39.112899,-84.437307,,,,,,0
EASSTAe,7227,EASTERN AVE & STANLEY AVE,,39.114478,-84.438358,,,,,,0
EASSTRe,7005,EASTERN AVE & STRADER AVE,EASTERN AVE & SETCHELL ST,39.117645,-84.442023,,,,,,0
EASWENe,7006,EASTERN AVE & WENNER ST,,39.118653,-84.444078,,,,,,0
EASBROe,7010,EASTERN AVE & BROWN ST,,39.120687,-84.448538,,,,,,0
EASCORe,6702,EASTERN AVE & CORBIN ST,,39.121552,-84.450744,,,,,,0
EASSTANe,6706,EASTERN AVE & SAINT ANDREWS ST,EASTERN AVE & ST ANDREWS ST,39.122293,-84.45406,,,,,,0
EASFOSe,6708,EASTERN AVE & FOSTER ST,,39.122783,-84.45629,,,,,,0
EASGOTe,6710,EASTERN AVE & GOTHAM PL,,39.123015,-84.457282,,,,,,0
EASCOLe,6401,EASTERN AVE & COLLINS AVE,,39.123396,-84.469493,,,,,,0
EAS2211e,6108,EASTERN AVE 2211,,39.122788,-84.471699,,,,,,0
EASADAe,5506,EASTERN AVE & ADAMS CROSSING,PETE ROSE WAY & ADAMS XING,39.103453,-84.496759,,,,,,0
GSqF,1006,Government Square Area F, Unit MAIN & MAIN ST,39.10142,-84.509945,,,,,,0
8MINORi,9128,EIGHT MILE RD & NORTHPORT DR,EIGHT MILE RD & BEECHMONT AVE,39.078407,-84.322409,,,,,,0
8THRIOi,9130,EIGHT MILE RD & RIOVISTA DR,,39.081155,-84.322545,,,,,,0
8THSUMMi,9132,EIGHT MILE RD & SUMMITRIDGE DR,,39.083386,-84.322343,,,,,,0
CLOENDi,9136,CLOUGH RD & ENDOVALLEY DR,,39.088314,-84.325918,,,,,,0
NAGSTOi,9101,NAGEL RD & STONEGATE DR,,39.077274,-84.332235,,,,,,0
BEENORi,9047,BEECHMONT AVE & NORDICA LN,,39.07293,-84.334084,,,,,,0
BEEASBi,9045,BEECHMONT AVE & ASBURY RD,BEECHMONT AVE & HAWKINS LN,39.072783,-84.339941,,,,,,0
BEESTAi,8917,BEECHMONT AVE & STANLEY RD,,39.075869,-84.36467,,,,,,0
BEE6840i,8722,BEECHMONT AVE 6840,BEECHMONT AVE & CHERRY LN,39.079557,-84.370336,,,,,,0
BEEBURi,8736,BEECHMONT AVE & BURNEY LN,,39.083155,-84.374405,,,,,,0
BEEBEAi,8437,BEECHMONT AVE & BEACON ST,,39.087762,-84.381263,,,,,,0
BEEBRAi,8742,BEECHMONT AVE & BRACHMAN AVE,,39.086324,-84.378405,,,,,,0
BEEWILi,8441,BEECHMONT AVE & WILARAY TER,,39.089047,-84.383712,,,,,,0
BEEMORi,8443,BEECHMONT AVE & MORROW ST,,39.090074,-84.385742,,,,,,0
BEECAMi,8448,BEECHMONT AVE & CAMPUS LN,,39.091538,-84.386791,,,,,,0
BEEWASi,8464,BEECHMONT AVE & WASIGO DR,,39.100184,-84.386855,,,,,,0
BEECBEEi,8467,BEECHMONT AVE & BEECHMAR DR,BEECHMONT AVE & WASIGO DR,39.101656,-84.386901,,,,,,0
COLTUSi,7224,COLUMBIA PKWY & TUSCULUM AVE,,39.113737,-84.435183,,,,,,0
HARWESTe,3615,HARRISON AVE & WESTERN HILLS VIADUCT,,39.123968,-84.544735,,,,,,0
SPRHARe,4073,SPRING GROVE AVE & HARRISON AVE,,39.123636,-84.536189,,,,,,0
MCMBAYe,4552,MCMICKEN AVE & BAYMILLER ST,W MCMICKEN AVE & BAYMILLER ST,39.121848,-84.528913,,,,,,0
MCMCLEe,4577,MCMILLAN ST & CLEMMER AVE,,39.129128,-84.528503,,,,,,0
MCMFAIe,4572,MCMILLAN ST & FAIRVIEW AVE,,39.128311,-84.525618,,,,,,0
MCMVICe,4566,MCMILLAN ST & VICTOR ST,W MCMILLAN ST,39.128026,-84.523691,,,,,,0
MCMMORe,4937,MCMILLAN ST & MOERLEIN AVE,W MCMILLAN ST,39.12762,-84.517281,,,,,,0
MCMOHIe,4935,MCMILLAN ST & OHIO AVE,W MCMILLAN ST,39.127461,-84.514899,,,,,,0
MCMSCIe,4932,MCMILLAN ST & SCIOTO ST,W MCMILLAN ST & PITT ALY,39.127373,-84.513171,,,,,,0
MCMPARe,5257,MCMILLAN ST & PARIS ST,E MCMILLAN ST,39.126843,-84.50536,,,,,,0
MCMHIGe,5259,MCMILLAN ST & HIGHLAND AVE,E MCMILLAN ST,39.126745,-84.503574,,,,,,0
MCMREAe,5258,MCMILLAN ST & READING RD,E MCMILLAN ST & BURNET AVE,39.126613,-84.50153,,,,,,0
MCMSYMe,5572,MCMILLAN ST & SYMMES ST,E MCMILLAN ST & SYMMES ST,39.126365,-84.498086,,,,,,0
MCMMAYe,5571,MCMILLAN ST & MAY ST,,39.126231,-84.495318,,,,,,0
MCMGRAe,6111,MCMILLAN ST & GRANDVIEW AVE,E MCMILLAN ST & GRANDVIEW AVE,39.12499,-84.479487,,,,,,0
MCMINGe,6110,MCMILLAN ST & INGLESIDE AVE,,39.12488,-84.47775,,,,,,0
MCM1617e,6109,MCMILLAN ST 1617,E MCMILLAN ST & HACKBERRY ST,39.124661,-84.476265,,,,,,0
HAC2541e,6113,HACKBERRY ST 2541,HACKBERRY ST & GRANDMERE LN,39.125928,-84.475367,,,,,,0
WOOMADe,6129,WOODBURN AVE & MADISON RD,,39.129898,-84.47663,,,,,,0
WOOLINe,6133,WOODBURN AVE & LINCOLN AVE,,39.131513,-84.476491,,,,,,0
WOOGILe,6139,WOODBURN AVE & GILPIN AVE,,39.133101,-84.47627,,,,,,0
WOODEXe,6140,WOODBURN AVE & DEXTER AVE,,39.133913,-84.476107,,,,,,0
WOOFAIn,6147,WOODBURN AVE & FAIRFAX AVE,WOODBURN AVE & MERRIMAC ST,39.135475,-84.475909,,,,,,0
FAIFAIe,6143,FAIRFAX AVE & FAIRFIELD AVE,,39.135324,-84.472453,,,,,,0
FAI1826e,6142,FAIRFAX AVE 1826,,39.135217,-84.470807,,,,,,0
FAIWOLe,6421,FAIRFAX AVE & WOLD AVE,,39.135066,-84.468541,,,,,,0
WOLKINe,6423,WOLD AVE & KINNEY AVE,,39.136007,-84.468192,,,,,,0
WOLHEWe,6426,WOLD AVE & HEWITT AVE,,39.13697,-84.468076,,,,,,0
HEWBEVe,6425,HEWITT AVE & BEVIS AVE,,39.136923,-84.466055,,,,,,0
WABHEWe,6431,WABASH AVE & HEWITT AVE,,39.137316,-84.464572,,,,,,0
WABCRAe,6437,WABASH AVE & CRANE AVE,,39.140143,-84.464362,,,,,,0
CRABEVe,6439,CRANE AVE & BEVIS AVE,,39.140401,-84.465359,,,,,,0
CRATRIe,6441,CRANE AVE & TRIMBLE AVE,,39.140546,-84.466544,,,,,,0
TRIDUCe,6442,TRIMBLE AVE & DUCK CREEK RD,,39.141368,-84.466533,,,,,,0
TRIBREe,6448,TRIMBLE AVE & BREWSTER AVE,,39.143686,-84.466222,,,,,,0
BENBAYi,1355,BENDER RD & BAYLEY PL,BENDER RD & DELHI RD,39.09762,-84.643109,,,,,,0
DELHILi,1372,DELHI RD & HILLBROOK DR,,39.09491,-84.630382,,,,,,0
DELVISi,1417,DELHI RD & VISCOUNT DR,,39.093632,-84.625955,,,,,,0
DELMORi,1415,DELHI RD & MORRVUE DR,,39.093285,-84.625079,,,,,,0
DELBROi,1410,DELHI RD & BROOKFOREST DR,,39.092414,-84.623222,,,,,,0
DEL5297i,1618,DELHI RD 5297,DELHI RD & MT ALVERNO RD,39.094127,-84.616901,,,,,,0
DELMTAi,1619,DELHI RD & MT ALVERNO RD,,39.094289,-84.61584,,,,,,0
DELGLEOi,1621,DELHI RD & GLEN OAKS DR,,39.094757,-84.613122,,,,,,0
DEL4977i,1926,DELHI RD 4977,4975 DELHI RD & KLEMME DR,39.095257,-84.60695,,,,,,0
DELGREi,1925,DELHI RD & GREENWELL AVE,,39.095204,-84.606028,,,,,,0
GREMARi,1921,GREENWELL AVE & MARGE PL,,39.092144,-84.606149,,,,,,0
GREMTAi,1915,GREENWELL AVE & MT ALVERNO RD,,39.09027,-84.606343,,,,,,0
MTAIHLi,1909,MT ALVERNO RD & IHLE DR,,39.089462,-84.60375,,,,,,0
PEDVALi,2212,PEDRETTI AVE & VALENCE DR,,39.091421,-84.599962,,,,,,0
PEDSTDi,2214,PEDRETTI AVE & SAINT DOMINIC DR,PEDRETTI AVE & ST DOMINIC DR,39.093072,-84.599768,,,,,,0
PEDDELi,2222,PEDRETTI AVE & DELHI RD,,39.094249,-84.599654,,,,,,0
PEDFEHi,2234,PEDRETTI AVE & FEHR RD,,39.100219,-84.599119,,,,,,0
PEDFOLi,2241,PEDRETTI AVE & FOLEY RD,PEDRETTI AVE & GREENHILLS PL,39.104351,-84.598661,,,,,,0
PEDOVEi,2242,PEDRETTI AVE & OVERLOOK AVE,,39.10622,-84.598417,,,,,,0
PEDCARi,2244,PEDRETTI AVE & CARNATION AVE,,39.107277,-84.598258,,,,,,0
8THGREi,2255,8TH ST & GREENWICH AVE,W 8TH ST & HERMOSA AVE,39.108778,-84.59706,,,,,,0
8THHERi,2252,8TH ST & HERMOSA AVE,W 8TH ST & GREENWICH AVE,39.108682,-84.595846,,,,,,0
8TH4321i,2250,8TH ST 4321,W 8TH ST & HERMOSA AVE,39.108266,-84.593243,,,,,,0
8THSCHi,2247,8TH ST & SCHIFF AVE,W 8TH ST & SCHIFF AVE,39.107581,-84.591572,,,,,,0
8THCLAi,2245,8TH ST & CLANORA DR,W 8TH ST,39.107458,-84.590066,,,,,,0
8THTREi,2521,8TH ST & TRENTON AVE,W 8TH ST & TRENTON AVE,39.107317,-84.588327,,,,,,0
8THSUNi,2518,8TH ST & SUNSET AVE,W 8TH ST,39.107133,-84.58591,,,,,,0
8THHARi,2515,8TH ST & HARRIS AVE,W 8TH ST & SCHIFF AVE,39.106737,-84.581381,,,,,,0
8THSETi,2726,8TH ST & SETON AVE,W 8TH ST & SETON AVE,39.106395,-84.576455,,,,,,0
8THKIRi,2725,8TH ST & KIRBERT AVE,W 8TH ST,39.106333,-84.575451,,,,,,0
8THMCPi,2721,8TH ST & MCPHERSON AVE,W 8TH ST & MCPHERSON AVE,39.105901,-84.57105,,,,,,0
8THWOOi,3062,8TH ST & WOODLAWN AVE,W 8TH ST & FAIRBANKS AVE,39.105672,-84.56777,,,,,,0
ELBPHIi,3055,ELBERON AVE & PHILLIPS AVE,,39.103943,-84.566401,,,,,,0
ELB549i,3050,ELBERON AVE 549,,39.102471,-84.566562,,,,,,0
ELBBASi,3044,ELBERON AVE & BASSETT RD,,39.101212,-84.566688,,,,,,0
8THSUMi,3328,8TH ST & SUMMIT AVE,W 8TH ST,39.105512,-84.559145,,,,,,0
8THMTHi,3327,8TH ST & MT HOPE AVE,W 8TH ST & MT HOPE AVE,39.105441,-84.558094,,,,,,0
MAT8THi,3332,MATSON PL & 8TH ST,MATSON PL & PRICE AVE,39.105951,-84.556881,,,,,,0
PRIMTHi,3338,PRICE AVE & MT HOPE AVE,,39.106744,-84.557781,,,,,,0
PRISUMi,3339,PRICE AVE & SUMMIT AVE,,39.106832,-84.559217,,,,,,0
GRAPRIi,3075,GRAND AVE & PRICE AVE,,39.107125,-84.560921,,,,,,0
GRAWARi,3081,GRAND AVE & WARSAW AVE,,39.109641,-84.560646,,,,,,0
8THDALi,4007,8TH ST & DALTON AVE,W 8TH ST & CARR ST,39.103918,-84.535368,,,,,,0
WWMALLo,1522,WESTERN WOODS MALL FACTORY DIRECT,APPLEGATE AVE & ROBB AVE,39.148492,-84.622421,,,,,,0
GLECORi,1737,GLENWAY AVE & CORRINE AVE,GLENWAY AVE & LUMARDO AVE,39.139391,-84.616641,,,,,,0
GLELUMi,1735,GLENWAY AVE & LUMARDO AVE,GLENWAY AVE & BELDEN CIR,39.138393,-84.615774,,,,,,0
GLEANDi,1722,GLENWAY AVE & ANDERSON FERRY RD,GLENWAY AVE & MOUNTVILLE DR,39.135809,-84.613491,,,,,,0
MIDQUEi,2034,MIDWAY AVE & QUEEN CITY AVE,,39.136415,-84.607561,,,,,,0
QUEBOUi,2032,QUEEN CITY AVE & BOUDINOT AVE,,39.136222,-84.604828,,,,,,0
BOUWESTi,2016,BOUDINOT AVE & WEST TOWER AVE,,39.132912,-84.605147,,,,,,0
BOUHEGi,2006,BOUDINOT AVE & HEGRY CIR,,39.130627,-84.605387,,,,,,0
GLESHIi,1984,GLENWAY AVE & SHIRLEY PL,,39.126809,-84.605075,,,,,,0
GLEFERPi,1977,GLENWAY AVE & FERGUSON PL,,39.125178,-84.60395,,,,,,0
GLENORi,1960,GLENWAY AVE & NORTH OVERLOOK AVE,,39.12187,-84.601666,,,,,,0
GLERALi,1955,GLENWAY AVE & RALPH AVE,,39.120444,-84.60067,,,,,,0
GLEOVEi,2302,GLENWAY AVE & OVERLOOK AVE,,39.11736,-84.598212,,,,,,0
GLECARi,2287,GLENWAY AVE & CARMANIA AVE,,39.116382,-84.595396,,,,,,0
GLEOMEi,2284,GLENWAY AVE & OMENA PL,,39.115894,-84.593761,,,,,,0
GLERAPi,2278,GLENWAY AVE & RAPID RUN RD,GLENWAY AVE & RAPID RUN PIKE,39.113853,-84.591586,,,,,,0
GLEAMAi,2534,GLENWAY AVE & AMANDA PL,,39.113107,-84.589214,,,,,,0
GLEMCKi,2537,GLENWAY AVE & MCKEONE AVE,,39.113288,-84.586845,,,,,,0
GLESUNi,2540,GLENWAY AVE & SUNSET AVE,,39.114031,-84.585259,,,,,,0
GLEROSi,2541,GLENWAY AVE & ROSEMONT AVE,,39.114275,-84.582692,,,,,,0
GLE1STi,2751,GLENWAY AVE & 1ST AVE,GLENWAY AVE & MANSS AVE,39.114056,-84.579003,,,,,,0
WARGLEi,2743,WARSAW AVE & GLENWAY AVE,,39.113587,-84.575804,,,,,,0
WARCARi,2739,WARSAW AVE & CARSON AVE,,39.111457,-84.573628,,,,,,0
WARMCPi,2735,WARSAW AVE & MCPHERSON AVE,,39.110389,-84.570708,,,,,,0
WARWOOi,3090,WARSAW AVE & WOODLAWN AVE,,39.110143,-84.566961,,,,,,0
WARELBi,3088,WARSAW AVE & ELBERON AVE,WARSAW AVE & DEL MONTE PL,39.11002,-84.565502,,,,,,0
WARPURi,3086,WARSAW AVE & PURCELL AVE,,39.109923,-84.564323,,,,,,0
WARKINi,3350,WARSAW AVE & KINGSTON PL,,39.109573,-84.557949,,,,,,0
WAR2514i,3335,WARSAW AVE 2514,WARSAW AVE & WILDER AVE,39.106372,-84.554909,,,,,,0
8THMCLi,4009,8TH ST & MCLEAN ST,W 8TH ST & MCLEAN ST,39.104183,-84.538811,,,,,,0
8THFREi,4004,8TH ST & FREEMAN AVE,W 8TH ST & FREEMAN AVE,39.103493,-84.531959,,,,,,0
7THPLUi,1057,7TH ST & PLUM ST,7TH ST & CENTRAL AVE,39.102878,-84.518525,,,,,,0
ROBMARi,1820,ROBB AVE & MARLIN AVE,,39.152547,-84.61985,,,,,,0
ROBSTMi,1822,ROBB AVE & SAINT MARTINS PL,ROBB AVE & ST MARTINS PL,39.153546,-84.619724,,,,,,0
GLEHERi,1816,GLENMORE AVE & HERBERT AVE,,39.150924,-84.612734,,,,,,0
MONBOUi,2069,MONTANA AVE & BOUDINOT AVE,,39.148653,-84.603654,,,,,,0
MONHAZi,2361,MONTANA AVE & HAZELWOOD AVE,,39.148618,-84.596542,,,,,,0
MONMCFi,2365,MONTANA AVE & MCFARLAN RD,,39.148808,-84.594148,,,,,,0
MONWUNi,2366,MONTANA AVE & WUNDER AVE,,39.148899,-84.59249,,,,,,0
MONFELi,2373,MONTANA AVE & FELICITY DR,,39.149804,-84.59011,,,,,,0
MONWESi,2579,MONTANA AVE & WESTWOOD NORTHERN BLVD,,39.150743,-84.588407,,,,,,0
MON2710i,2601,MONTANA AVE 2710,,39.151155,-84.587099,,,,,,0
MON2625i,2608,MONTANA AVE 2625,MONTANA AVE & NORTH BEND RD,39.154621,-84.583007,,,,,,0
MONQUEi,2610,MONTANA AVE & QUANTE AVE,,39.154962,-84.581782,,,,,,0
MONHAUi,2612,MONTANA AVE & HAUS LN,,39.155187,-84.580065,,,,,,0
MONMUSi,2870,MONTANA AVE & MUSTANG DR,,39.156404,-84.577089,,,,,,0
MONTANA,2873,MONTANA AVE & FARRELL DR,,39.156977,-84.574918,,,,,,0
WESTODi,3190,WEST FORK RD & TODD AVE,,39.159896,-84.565393,,,,,,0
WESHAYi,3511,WEST FORK RD & HAYS AVE,,39.164297,-84.55504,,,,,,0
WESCOLi,3510,WEST FORK RD & COLERAIN AVE,,39.16412,-84.55275,,,,,,0
MLKBISi,4968,MARTIN LUTHER KING DR & BISHOP ST,W MARTIN LUTHER KING JR DR & BISHOP ST,39.135573,-84.513565,,,,,,0
HIGSTEi,5314,HIGHLAND AVE & STETSON ST,,39.134276,-84.502717,,,,,,0
HIGUNIi,5301,HIGHLAND AVE & UNIVERSITY AVE,,39.132295,-84.502925,,,,,,0
HIGKINi,5254,HIGHLAND AVE & KINSEY AVE,,39.125059,-84.503642,,,,,,0
HIGHELi,5248,HIGHLAND AVE & HELEN ST,,39.123962,-84.503408,,,,,,0
HIGMCGi,5244,HIGHLAND AVE & MCGREGOR AVE,,39.123007,-84.503477,,,,,,0
HIGEARi,5236,HIGHLAND AVE & EARNSHAW AVE,,39.120981,-84.503685,,,,,,0
HIGDORi,5218,HIGHLAND AVE & DORCHESTER AVE,,39.117867,-84.504032,,,,,,0
HIGCARi,5209,HIGHLAND AVE & CARMALT ST,,39.116975,-84.50381,,,,,,0
HIGCHAi,5205,HIGHLAND AVE & CHANNING ST,,39.116021,-84.503774,,,,,,0
HIGRINi,1192,HIGHLAND AVE & RINGGOLD ST,,39.115075,-84.503901,,,,,,0
HIGCORi,1181,HIGHLAND AVE & CORPORATION ALY,,39.11271,-84.504261,,,,,,0
HIGLIBi,1175,HIGHLAND AVE & LIBERTY HILL,,39.112344,-84.504272,,,,,,0
LIBYOUi,1177,LIBERTY HILL & YOUNG ST,,39.112396,-84.506712,,,,,,0
WNBDICi,2122,WESTWOOD NORTHERN BLVD & DICKINSON,WESTWOOD NORTHERN BLVD & DICKINSON RD,39.164035,-84.604122,,,,,,0
SCHWESi,1565,SCHOOL SECTION & WESTWOOD NORTHERN BLVD,SCHOOL SECTION RD & WESTWOOD AVE,39.165483,-84.620701,,,,,,0
SCHHOMi,1563,SCHOOL SECTION RD & HOMELAWN AVE,,39.164145,-84.620849,,,,,,0
SCH3961i,1555,SCHOOL SECTION RD 3961,SCHOOL SECTION RD & HOMELAWN AVE,39.162315,-84.621078,,,,,,0
WINNORTe,5148,WINTON RD & NORTH HILL LN,WINTON RD & N HILL LN,39.213918,-84.518641,,,,,,0
CENTOWe,5130,CENTER HILL AVE & TOWNVISTA DR,,39.200786,-84.514605,,,,,,0
CEN6250e,5454,CENTER HILL AVE 6250,CENTER HILL AVE & N HILL LN,39.197364,-84.507613,,,,,,0
CENHIGe,5449,CENTER HILL AVE & HIGHLAND RIDGE DR,,39.191595,-84.500515,,,,,,0
ESTCENe,5759,ESTE AVE & CENTER HILL AVE,,39.188278,-84.497415,,,,,,0
EST6250e,5760,ESTE AVE 6250,ESTE AVE & N HILL LN,39.192161,-84.492569,,,,,,0
SEYVINe,6273,SEYMOUR AVE & VINE ST,W SEYMOUR AVE,39.194576,-84.479997,,,,,,0
SEYLEWe,6264,SEYMOUR AVE & LEWIS CENTER,SEYMOUR AVE & N HILL LN,39.190956,-84.472283,,,,,,0
LOSHAMe,7129,LOSANTIVILLE AVE & HAMMEL AVE,,39.190586,-84.445489,,,,,,0
RIDCBTe,7610,RIDGE RD AT CBT ENTRANCE,RIDGE AVE,39.172661,-84.42711,,,,,,0
REASEYi,6548,READING RD & SEYMOUR AVE,,39.189263,-84.463588,,,,,,0
7THCEN,4414,7TH & CENTRAL AVE,,39.102645,-84.520077,,,,,,0
7THVINi,1065,7TH ST & VINE ST,,39.103595,-84.513764,,,,,,0
SHEBROi,7161,SHEPHERD AVE & BROWN ST,,39.227257,-84.449516,,,,,,0
COLBROi,7167,COLUMBIA AVE & BROWN ST,W COLUMBIA AVE & BROWN ST,39.228855,-84.441847,,,,,,0
COLMARi,7372,COLUMBIA AVE & MARKET ST,W COLUMBIA AVE & MARKET ST,39.227883,-84.43959,,,,,,0
REACLAi,7149,READING RD & CLARK RD,,39.214038,-84.446481,,,,,,0
REAGALi,7147,READING RD & GALBRAITH RD,,39.211713,-84.447772,,,,,,0
REACHAUi,7143,READING RD & CHAUCER DR,,39.20914,-84.44921,,,,,,0
REASUNi,6865,READING RD & SUNNYBROOK DR,,39.206386,-84.451967,,,,,,0
REASHEi,6846,READING RD & SHENANDOAH AVE,US 42 & SECTION RD,39.196883,-84.459022,,,,,,0
REAROSi,6842,READING RD & ROSECLIFF AVE,,39.195089,-84.459983,,,,,,0
REALANi,6535,READING RD & LANGDON FARM RD,,39.184448,-84.465125,,,,,,0
REACARi,6527,READING RD & CARRAHEN AVE,,39.182196,-84.465175,,,,,,0
REANORi,6526,READING RD & NORTH HAMPTON DR,READING RD & NORTHAMPTON DR,39.18108,-84.465478,,,,,,0
REAGREi,6524,READING RD & GREENVIEW PL,,39.180303,-84.465662,,,,,,0
REAPORi,6522,READING RD & PORTMAN AVE,,39.179524,-84.46588,,,,,,0
REABELi,6520,READING RD & BELLA VISTA RD,,39.178189,-84.466295,,,,,,0
REAYARi,6501,READING RD & YARMOUTH AVE,,39.174192,-84.467403,,,,,,0
REATENi,6217,READING RD & TENNESSEE AVE,,39.167451,-84.470417,,,,,,0
REA4500i,6214,READING RD 4500,,39.166732,-84.470647,,,,,,0
REAAVOi,6209,READING RD & AVON DR,,39.164865,-84.471445,,,,,,0
REA4349i,6204,READING RD 4349,,39.163278,-84.472783,,,,,,0
REA4156i,6196,READING RD 4156,,39.158459,-84.474719,,,,,,0
REAASMi,6195,READING RD & ASMANN AVE,,39.157492,-84.476297,,,,,,0
READEBi,6193,READING RD & DEBBE LN,,39.157048,-84.478383,,,,,,0
REASTEi,6537,READING RD & STERNBLOCK LN,,39.18546,-84.46513,,,,,,0
LOSHIRi,6838,LOSANTIVILLE AVE & HIRSCH DR,,39.192413,-84.458799,,,,,,0
SEYRHOi,6823,SEYMOUR AVE & RHODE ISLAND AVE,,39.184553,-84.458013,,,,,,0
SEYLANi,6816,SEYMOUR AVE & LANGDON FARM RD,,39.182479,-84.456703,,,,,,0
RHOROCi,6805,RHODE ISLAND AVE & ROCKINGHAM AVE,,39.180359,-84.459017,,,,,,0
RHOFAIi,6803,RHODE ISLAND AVE & FAITH ST,,39.179333,-84.458724,,,,,,0
RHODALi,6776,RHODE ISLAND AVE & DALE RD,,39.176923,-84.458915,,,,,,0
RHOGARi,6771,RHODE ISLAND AVE & GARDEN LN,,39.175541,-84.45912,,,,,,0
RHONORi,6770,RHODE ISLAND AVE & NORTHCUTT AVE,,39.173929,-84.459215,,,,,,0
AVORHOi,6766,AVONLEA AVE & RHODE ISLAND AVE,,39.172962,-84.459797,,,,,,0
AVOHERi,6486,AVONLEA AVE & HERMIT AVE,,39.172997,-84.462063,,,,,,0
AVOPHAi,6487,AVONLEA AVE & PHANTOM AVE,,39.17305,-84.464774,,,,,,0
CAL1634i,6512,CALIFORNIA AVE 1634,CALIFORNIA AVE & KEEN AVE,39.176118,-84.469401,,,,,,0
CALKEEi,6240,CALIFORNIA AVE & KEEN AVE,,39.176145,-84.471072,,,,,,0
CALMATi,6238,CALIFORNIA AVE & MATLOCK AVE,,39.176127,-84.471846,,,,,,0
CALOBEi,6241,CALIFORNIA AVE & OBERLIN BLVD,CALIFORNIA AVE & MATLOCK AVE,39.17618,-84.473794,,,,,,0
PADCALi,6232,PADDOCK RD & CALIFORNIA AVE,PADDOCK RD & CAROLINA AVE,39.175928,-84.477918,,,,,,0
PAD4630i,6223,PADDOCK RD 4630,PADDOCK RD & TENNESSEE AVE,39.169665,-84.478557,,,,,,0
PADEGANi,6215,PADDOCK RD & EGAN CT,,39.167059,-84.478847,,,,,,0
PADCLEi,6213,PADDOCK RD & CLEARBROOK DR,,39.165963,-84.478948,,,,,,0
PADSUNi,6210,PADDOCK RD & SUNNYSLOPE DR,,39.164918,-84.47908,,,,,,0
PADEGAi,6206,PADDOCK RD & EGAN HILLS DR,,39.163781,-84.479163,,,,,,0
PADSTRi,5962,PADDOCK RD & STRATFORD PL,,39.158358,-84.480822,,,,,,0
REA3893i,5952,READING RD 3893,,39.155584,-84.481024,,,,,,0
ESTCENi,5758,ESTE AVE & CENTER HILL AVE,,39.188251,-84.497731,,,,,,0
WINNKINe,5081,WINNESTE AVE & KINGS RUN DR,,39.178201,-84.510767,,,,,,0
EPWBURi,5067,EPWORTH AVE & BURR OAK ST,,39.173363,-84.518288,,,,,,0
EPWEDGi,5065,EPWORTH AVE & EDGEWOOD AVE,EAST EPWORTH AVE,39.173269,-84.515767,,,,,,0
KENMITi,5041,KENARD AVE & MITCHELL AVE,W MITCHELL AVE & KENARD AVE,39.165125,-84.51237,,,,,,0
MITKESi,5426,MITCHELL AVE & KESSLER AVE,,39.161389,-84.506874,,,,,,0
MITLEOi,5424,MITCHELL AVE & LEONARD AVE,E MITCHELL AVE,39.160964,-84.501363,,,,,,0
MITWESi,5720,MITCHELL AVE &  WESS PARK DR,E MITCHELL AVE & WESS PARK DR,39.160787,-84.499214,,,,,,0
MITGLEi,5718,MITCHELL AVE & GLENCROSS AVE,E MITCHELL AVE & GLENCROSS AVE,39.160645,-84.496913,,,,,,0
MITPARi,5717,MITCHELL AVE & PARKER PL,,39.160607,-84.495637,,,,,,0
MITLOWi,5715,MITCHELL AVE & LOWRY AVE,,39.160516,-84.494395,,,,,,0
MITDICi,5713,MITCHELL AVE & DICKSON AVE,E MITCHELL AVE,39.160397,-84.49321,,,,,,0
MITWARi,5712,MITCHELL AVE & WARWICK AVE,,39.160362,-84.492049,,,,,,0
MITARDi,5711,MITCHELL AVE & ARDMORE AVE,E MITCHELL AVE & ARDMORE AVE,39.160291,-84.491014,,,,,,0
MITREDi,5966,MITCHELL AVE & RED BUD AVE,E MITCHELL AVE & RED BUD AVE,39.159721,-84.489145,,,,,,0
MITCLIi,5947,MITCHELL AVE & CLINTON SPRINGS AVE,E MITCHELL AVE & CLINTON SPRINGS AVE,39.154976,-84.485182,,,,,,0
REABURi,5937,READING RD & BURTON AVE,,39.151817,-84.485518,,,,,,0
REACHAi,5927,READING RD & CHALFONTE PL,,39.149719,-84.487864,,,,,,0
REAGHOi,5926,READING RD & GHOLSON AVE,,39.148866,-84.48836,,,,,,0
REAGLEi,5922,READING RD & GLENWOOD AVE,,39.147806,-84.489039,,,,,,0
REALEXi,5920,READING RD & LEXINGTON AVE,READING RD & GLENMANN LN,39.146319,-84.489906,,,,,,0
REABLAi,5632,READING RD & BLAIR AVE,,39.141283,-84.492922,,,,,,0
REAHALi,5629,READING RD & HALE AVE,,39.139982,-84.493859,,,,,,0
REACARPi,5628,READING RD & CARPLIN PL,,39.138842,-84.494904,,,,,,0
REAHICi,5601,READING RD & HICKMAN AVE,,39.137572,-84.496048,,,,,,0
REAMLKi,5646,READING RD & MARTIN LUTHER KING DR,READING RD & BOWMAN TER,39.134957,-84.496984,,,,,,0
REAOAKi,5604,READING RD & OAK ST,,39.130513,-84.498253,,,,,,0
REATAFi,5580,READING RD & TAFT RD,READING RD & JUNE ST,39.128693,-84.499302,,,,,,0
