"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"100299","0","Ted Buschelman at Doering - In","","39.01236","-84.646356","Transit Authority of Northern Kentucky","","0",""
"758","0","Dudley at Brookwood - Out","","39.008371","-84.554591","Transit Authority of Northern Kentucky","","0",""
"759","0","Dudley at Thomas More - In","","39.008529","-84.554836","Transit Authority of Northern Kentucky","","0",""
"518","0","Byrd at Garrard - Out","","39.075536","-84.503133","Transit Authority of Northern Kentucky","","0",""
"10136","0","W 5th at Philadelphia - In","","39.085338","-84.520079","Transit Authority of Northern Kentucky","","0",""
"10135","0","Main at 5th Covington - Out","","39.0853","-84.5176","Transit Authority of Northern Kentucky","","0",""
"519","0","Garrard at E 15th - Out","","39.074515","-84.502894","Transit Authority of Northern Kentucky","","0",""
"10377","0","Cox Rd at Turfway - In","","39.037247","-84.628713","Transit Authority of Northern Kentucky","","0",""
"10137","0","W 5th at Main - In","","39.085315","-84.517603","Transit Authority of Northern Kentucky","","0",""
"100070","0","Pike at Lewis - Out","","39.077166","-84.521642","Transit Authority of Northern Kentucky","","0",""
"100075","0","Pike at Montague - Out","","39.075533","-84.523627","Transit Authority of Northern Kentucky","","0",""
"760","0","Dudley at Prestwicke - Out","","39.010784","-84.553484","Transit Authority of Northern Kentucky","","0",""
"761","0","Belle Meade at Dudley Pike - Out","","39.015054","-84.551172","Transit Authority of Northern Kentucky","","0",""
"762","0","Dudley at Belle Meade - In","","39.015158","-84.551317","Transit Authority of Northern Kentucky","","0",""
"520","0","E 15th at Kendall - Out","","39.074555","-84.501627","Transit Authority of Northern Kentucky","","0",""
"763","0","Fallen Tree at Dudley - In","","39.014325","-84.551915","Transit Authority of Northern Kentucky","","0",""
"521","0","E 15th at Wheeler - Out","","39.074743","-84.500634","Transit Authority of Northern Kentucky","","0",""
"764","0","Dudley at Winterbourne - Out","","39.018118","-84.545846","Transit Authority of Northern Kentucky","","0",""
"765","0","Ky 18 at Hopeful - Out","","39.005","-84.6545","Transit Authority of Northern Kentucky","","0",""
"766","0","Dudley at Winding Trails - Out","","39.018634","-84.544575","Transit Authority of Northern Kentucky","","0",""
"524","0","Eastern at Oliver - Out","","39.073775","-84.498627","Transit Authority of Northern Kentucky","","0",""
"526","0","Eastern at Patton - Out","","39.073048","-84.498645","Transit Authority of Northern Kentucky","","0",""
"528","0","Eastern at E 17th - Out","","39.071609","-84.498652","Transit Authority of Northern Kentucky","","0",""
"100280","0","7663 Mall Road - Out","","38.997951","-84.653756","Transit Authority of Northern Kentucky","","0",""
"100040","0","Scott at Fifth - Out","","39.086226","-84.509218","Transit Authority of Northern Kentucky","","0",""
"100285","0","Florence Mall - Out","","38.996983","-84.651222","Transit Authority of Northern Kentucky","","0",""
"10350","0","Madison at Rogers - Out","","39.054728","-84.508332","Transit Authority of Northern Kentucky","","0",""
"10591","0","4th at Main - In","","39.115332","-84.468043","Transit Authority of Northern Kentucky","","0",""
"ELEPAT","0","11th at Patterson","","39.082113","-84.494906","Transit Authority of Northern Kentucky","","0",""
"10118","0","Johnson at W 3rd - In","","39.087092","-84.515854","Transit Authority of Northern Kentucky","","0",""
"772","0","Buttermilk Park and Ride - Out","","39.049689","-84.574682","Transit Authority of Northern Kentucky","","0",""
"530","0","Eastern at E 18th - Out","","39.070148","-84.498671","Transit Authority of Northern Kentucky","","0",""
"773","0","Royal at Grace - In","","39.047964","-84.570608","Transit Authority of Northern Kentucky","","0",""
"775","0","Royal at Buttermilk - In","","39.044307","-84.572114","Transit Authority of Northern Kentucky","","0",""
"533","0","Eastern at E 19th - Out","","39.069428","-84.498671","Transit Authority of Northern Kentucky","","0",""
"776","0","Royal at Grace - In","","39.047367","-84.57272","Transit Authority of Northern Kentucky","","0",""
"535","0","Eastern at Delmar - Out","","39.068627","-84.498666","Transit Authority of Northern Kentucky","","0",""
"10110","0","Madison at E Robbins - In","","39.07992","-84.509132","Transit Authority of Northern Kentucky","","0",""
"10352","0","Decoursey at Madison - Out","","39.056318","-84.503512","Transit Authority of Northern Kentucky","","0",""
"100035","0","Covington Transit Center","","39.08871","-84.511428","Transit Authority of Northern Kentucky","","0",""
"537","0","Eastern at 20th - Out","","39.067695","-84.498694","Transit Authority of Northern Kentucky","","0",""
"10351","0","Decoursey at Madison - In","","39.05615","-84.50358","Transit Authority of Northern Kentucky","","0",""
"10354","0","James at Winchester - In","","39.057168","-84.501798","Transit Authority of Northern Kentucky","","0",""
"539","0","Eastern at E 21st - Out","","39.066955","-84.4987","Transit Authority of Northern Kentucky","","0",""
"10111","0","Madison at E 8th - In","","39.082091","-84.509743","Transit Authority of Northern Kentucky","","0",""
"10353","0","James at Winchester - In","","39.056974","-84.502097","Transit Authority of Northern Kentucky","","0",""
"10356","0","Madison at Kyles - Out","","39.041376","-84.525932","Transit Authority of Northern Kentucky","","0",""
"10355","0","Alexandria Park and Ride - Out","","38.9482","-84.3943","Transit Authority of Northern Kentucky","","0",""
"10116","0","Johnson at W 3rd - Out","","39.087784","-84.51603","Transit Authority of Northern Kentucky","","0",""
"10115","0","River Center at Washington - Out","","39.088977","-84.514059","Transit Authority of Northern Kentucky","","0",""
"100290","0","7606 Mall Road - In","","39.000552","-84.653259","Transit Authority of Northern Kentucky","","0",""
"100050","0","Pike at Washington - Out","","39.083374","-84.511905","Transit Authority of Northern Kentucky","","0",""
"8THCOL","0","8th at Columbia","","39.087818","-84.494291","Transit Authority of Northern Kentucky","","0",""
"100295","0","Merchants at Doering - In - Out","","39.007653","-84.651925","Transit Authority of Northern Kentucky","","0",""
"100055","0","Pike at Holman - Out","","39.080353","-84.515269","Transit Authority of Northern Kentucky","","0",""
"10360","0","Mineola at Airport Exchange In","","39.057233","-84.62623","Transit Authority of Northern Kentucky","","0",""
"30191","0","E 3rd at Saratoga - In","","39.095176","-84.494344","Transit Authority of Northern Kentucky","","0",""
"30194","0","Fairfield at Taylor - In","","39.106","-84.4838","Transit Authority of Northern Kentucky","","0",""
"30190","0","Birch at Prospect - In","","39.085874","-84.479648","Transit Authority of Northern Kentucky","","0",""
"BGRALX","0","Bluegrass at Alexandria Out","","39.074965","-84.476994","Transit Authority of Northern Kentucky","","0",""
"10129","0","Highway at Western - In","","39.088619","-84.525738","Transit Authority of Northern Kentucky","","0",""
"10128","0","Highway at Western - Out","","39.088691","-84.525594","Transit Authority of Northern Kentucky","","0",""
"30199","0","1342 Jamike - Out","","39.040053","-84.62762","Transit Authority of Northern Kentucky","","0",""
"541","0","Eastern at Wallace - Out","","39.065434","-84.49862","Transit Authority of Northern Kentucky","","0",""
"542","0","Wallace at Sterrett - Out","","39.065437","-84.500305","Transit Authority of Northern Kentucky","","0",""
"300","0","Adela at Elm - In","","39.092185","-84.553041","Transit Authority of Northern Kentucky","","0",""
"301","0","Adela at Oak - Out","","39.091699","-84.552552","Transit Authority of Northern Kentucky","","0",""
"30196","0","Jamike at Cox - Out","","39.03868","-84.629656","Transit Authority of Northern Kentucky","","0",""
"30195","0","4th at Boone - In","","39.115174","-84.46646","Transit Authority of Northern Kentucky","","0",""
"786","0","Dixie at Lone - In","","38.953162","-84.621189","Transit Authority of Northern Kentucky","","0",""
"544","0","Wallace at Greenup - Out","","39.065485","-84.501882","Transit Authority of Northern Kentucky","","0",""
"302","0","Oak St at Adela - In","","39.091563","-84.55238","Transit Authority of Northern Kentucky","","0",""
"787","0","US 25 at Mt Zion - Out","","38.9574","-84.6198","Transit Authority of Northern Kentucky","","0",""
"303","0","Oak at Helen - Out","","39.090184","-84.553787","Transit Authority of Northern Kentucky","","0",""
"30198","0","1347 Jamike - In","","39.040137","-84.627698","Transit Authority of Northern Kentucky","","0",""
"788","0","Beeson at Dixie - Out","","38.954675","-84.621006","Transit Authority of Northern Kentucky","","0",""
"546","0","Greenup at E 20th - In","","39.067656","-84.502925","Transit Authority of Northern Kentucky","","0",""
"304","0","Oak at Helen - In","","39.090028","-84.553772","Transit Authority of Northern Kentucky","","0",""
"100045","0","Scott at Sixth - Out","","39.084703","-84.508844","Transit Authority of Northern Kentucky","","0",""
"547","0","Greenup at E 19th - In","","39.068527","-84.503173","Transit Authority of Northern Kentucky","","0",""
"548","0","Greenup at E 18th - In","","39.069694","-84.503438","Transit Authority of Northern Kentucky","","0",""
"306","0","Oak at Ludford - Out","","39.088708","-84.555152","Transit Authority of Northern Kentucky","","0",""
"549","0","Greenup at E 17th - In","","39.071082","-84.5038","Transit Authority of Northern Kentucky","","0",""
"307","0","Oak at Deverill - Out","","39.087734","-84.556015","Transit Authority of Northern Kentucky","","0",""
"10123","0","W 3rd at Philadelphia - Out","","39.087645","-84.520475","Transit Authority of Northern Kentucky","","0",""
"308","0","Oak at Deverill - In","","39.087392","-84.556128","Transit Authority of Northern Kentucky","","0",""
"10122","0","W 3rd at Crescent - Out","","39.087707","-84.524523","Transit Authority of Northern Kentucky","","0",""
"10125","0","664 W 3rd Covington - Out","","39.087655","-84.522861","Transit Authority of Northern Kentucky","","0",""
"10124","0","650 W 3rd Covington - Out","","39.087649","-84.521785","Transit Authority of Northern Kentucky","","0",""
"10127","0","Crescent at Highway - Out","","39.08851","-84.525196","Transit Authority of Northern Kentucky","","0",""
"10570","0","6th at Walnut - In","","39.110098","-84.478399","Transit Authority of Northern Kentucky","","0",""
"30181","0","Grandview at Beechwood - Out","","39.051201","-84.568566","Transit Authority of Northern Kentucky","","0",""
"550","0","Greenup at E 16th - In","","39.072313","-84.504092","Transit Authority of Northern Kentucky","","0",""
"10338","0","Latonia at Madison - In","","39.051746","-84.516591","Transit Authority of Northern Kentucky","","0",""
"30189","0","Howe at Crosby - Out","","39.0321","-84.514124","Transit Authority of Northern Kentucky","","0",""
"10579","0","6th at Berry - In","","39.113649","-84.471194","Transit Authority of Northern Kentucky","","0",""
"10337","0","Madison at Howard Litzler - Out","","39.046803","-84.520864","Transit Authority of Northern Kentucky","","0",""
"30188","0","Dixie at Richwood - In","","38.918894","-84.624113","Transit Authority of Northern Kentucky","","0",""
"310","0","Oak at Lagoon - In","","39.085713","-84.557643","Transit Authority of Northern Kentucky","","0",""
"10339","0","Latonia at Madison - Out","","39.051434","-84.516503","Transit Authority of Northern Kentucky","","0",""
"554","0","E 13th at Scott - Out","","39.076753","-84.506772","Transit Authority of Northern Kentucky","","0",""
"312","0","Shelby at Pleasant - Out","","39.083974","-84.559324","Transit Authority of Northern Kentucky","","0",""
"555","0","E 13th at Scott - Out","","39.073986","-84.506056","Transit Authority of Northern Kentucky","","0",""
"313","0","Shelby at Main - Out","","39.083378","-84.560166","Transit Authority of Northern Kentucky","","0",""
"30184","0","S Ft Thomas at Chalfonte - Out","","39.076585","-84.447033","Transit Authority of Northern Kentucky","","0",""
"556","0","Scott at E 16th - Out","","39.072078","-84.505566","Transit Authority of Northern Kentucky","","0",""
"314","0","Shelby at Steve Tanner - Out","","39.08285","-84.560961","Transit Authority of Northern Kentucky","","0",""
"557","0","Scott at E 17th - Out","","39.070998","-84.505269","Transit Authority of Northern Kentucky","","0",""
"315","0","Boone at Steve Tanner - In","","39.082391","-84.560096","Transit Authority of Northern Kentucky","","0",""
"30186","0","Oak at Pleasant - In","","39.084576","-84.558521","Transit Authority of Northern Kentucky","","0",""
"558","0","Scott at E 18th - Out","","39.069699","-84.50497","Transit Authority of Northern Kentucky","","0",""
"10572","0","Vine at 6th - Out","","39.110757","-84.477153","Transit Authority of Northern Kentucky","","0",""
"316","0","Boone at Main - In","","39.082679","-84.55967","Transit Authority of Northern Kentucky","","0",""
"10330","0","Alexandria at Neltner - In","","39.026762","-84.448241","Transit Authority of Northern Kentucky","","0",""
"559","0","Scott at E 19th - Out","","39.068557","-84.504665","Transit Authority of Northern Kentucky","","0",""
"10571","0","6th at Walnut - Out","","39.10992","-84.478441","Transit Authority of Northern Kentucky","","0",""
"317","0","Boone at Pleasant - In","","39.08328","-84.558793","Transit Authority of Northern Kentucky","","0",""
"10574","0","6th at Ervin Terrace - Out","","39.111481","-84.475861","Transit Authority of Northern Kentucky","","0",""
"10332","0","Alexandria at Johns Hill - In","","39.031668","-84.451938","Transit Authority of Northern Kentucky","","0",""
"10573","0","6th at Vine - In","","39.110912","-84.477103","Transit Authority of Northern Kentucky","","0",""
"10331","0","US27 at Martha L Collins","","39.029754","-84.450835","Transit Authority of Northern Kentucky","","0",""
"10576","0","6th at McKinney - In","","39.112347","-84.474237","Transit Authority of Northern Kentucky","","0",""
"10575","0","6th at Ervin Terrace - In","","39.111717","-84.475663","Transit Authority of Northern Kentucky","","0",""
"10333","0","US 27 at Nunn Dr - In","","39.035008","-84.453766","Transit Authority of Northern Kentucky","","0",""
"10578","0","6th at Dayton - In","","39.112997","-84.472751","Transit Authority of Northern Kentucky","","0",""
"10336","0","Madison at Howard Litzler - In","","39.046692","-84.520654","Transit Authority of Northern Kentucky","","0",""
"10577","0","6th at Dayton - Out","","39.113003","-84.472513","Transit Authority of Northern Kentucky","","0",""
"10335","0","Madison at Kyles - In","","39.041241","-84.525658","Transit Authority of Northern Kentucky","","0",""
"10581","0","Clay St at 6th Ave - In","","39.113917","-84.470048","Transit Authority of Northern Kentucky","","0",""
"10580","0","6th at Main Dayton - Out","","39.114096","-84.468309","Transit Authority of Northern Kentucky","","0",""
"30170","0","Landmark at Riviera - In","","39.099585","-84.486034","Transit Authority of Northern Kentucky","","0",""
"560","0","Scott at E 20th - Out","","39.067317","-84.504369","Transit Authority of Northern Kentucky","","0",""
"30178","0","Alexandria at Crowell - In","","39.054258","-84.449206","Transit Authority of Northern Kentucky","","0",""
"561","0","E 20th at Scott - In","","39.067284","-84.504177","Transit Authority of Northern Kentucky","","0",""
"10107","0","Madison at W 11th - Out","","39.079027","-84.509019","Transit Authority of Northern Kentucky","","0",""
"10349","0","Madison at Rogers - In","","39.054697","-84.508091","Transit Authority of Northern Kentucky","","0",""
"562","0","Madison at 20th - In","","39.06717","-84.505892","Transit Authority of Northern Kentucky","","0",""
"30177","0","Arno at Clover Ridge - Out","","39.09642","-84.452933","Transit Authority of Northern Kentucky","","0",""
"10106","0","Madison at W 10th - Out","","39.080419","-84.509383","Transit Authority of Northern Kentucky","","0",""
"10348","0","Madison at Birch - In","","39.054458","-84.508876","Transit Authority of Northern Kentucky","","0",""
"10109","0","Madison at E 11th - In","","39.078738","-84.508802","Transit Authority of Northern Kentucky","","0",""
"565","0","Madison at 20th - Out","","39.066727","-84.505882","Transit Authority of Northern Kentucky","","0",""
"30173","0","6th at Clay - In","","39.113764","-84.470109","Transit Authority of Northern Kentucky","","0",""
"30176","0","Washington at E 9th - In","","39.089569","-84.487623","Transit Authority of Northern Kentucky","","0",""
"567","0","Madison at W 19th - Out","","39.068085","-84.50622","Transit Authority of Northern Kentucky","","0",""
"568","0","Madison at E 18th - In","","39.069158","-84.506338","Transit Authority of Northern Kentucky","","0",""
"569","0","Madison at W 18th - Out","","39.069405","-84.506537","Transit Authority of Northern Kentucky","","0",""
"10583","0","5th at Boone - Out","","39.114298","-84.466797","Transit Authority of Northern Kentucky","","0",""
"10341","0","Madison at Alexandria - Out","","39.052512","-84.515322","Transit Authority of Northern Kentucky","","0",""
"10340","0","Madison at Alexandria - In","","39.052381","-84.515312","Transit Authority of Northern Kentucky","","0",""
"10585","0","5th at Benham - Out","","39.113993","-84.463572","Transit Authority of Northern Kentucky","","0",""
"10101","0","Madison at Ziegler - Out","","39.086646","-84.511012","Transit Authority of Northern Kentucky","","0",""
"10343","0","Madison at Ashland - Out","","39.053106","-84.513457","Transit Authority of Northern Kentucky","","0",""
"10342","0","Madison at Rosina - In","","39.052937","-84.513592","Transit Authority of Northern Kentucky","","0",""
"10584","0","5th at Kenton - Out","","39.11416","-84.465206","Transit Authority of Northern Kentucky","","0",""
"10587","0","Clark St at 4th - Out","","39.114657","-84.461715","Transit Authority of Northern Kentucky","","0",""
"10103","0","Madison at 7th - Out","","39.083214","-84.510121","Transit Authority of Northern Kentucky","","0",""
"10345","0","Madison at Rosina - Out","","39.053692","-84.511603","Transit Authority of Northern Kentucky","","0",""
"10586","0","5th at Clark - Out","","39.113879","-84.4621","Transit Authority of Northern Kentucky","","0",""
"10102","0","W 6th at Madison - Out","","39.084695","-84.510518","Transit Authority of Northern Kentucky","","0",""
"10344","0","Madison at Rosina - In","","39.053425","-84.512084","Transit Authority of Northern Kentucky","","0",""
"10589","0","4th at Kenton - In","","39.115051","-84.464852","Transit Authority of Northern Kentucky","","0",""
"10105","0","Madison at W 8th - Out","","39.081852","-84.50976","Transit Authority of Northern Kentucky","","0",""
"10347","0","Madison at Iowa - Out","","39.054278","-84.509747","Transit Authority of Northern Kentucky","","0",""
"10588","0","Benham St at 4th - In","","39.114964","-84.463433","Transit Authority of Northern Kentucky","","0",""
"10346","0","Madison at Iowa - In","","39.05407","-84.510057","Transit Authority of Northern Kentucky","","0",""
"100085","0","Dixie at Arlington - Out","","39.068401","-84.528932","Transit Authority of Northern Kentucky","","0",""
"30161","0","Scott at E 8th - Out","","39.082562","-84.508286","Transit Authority of Northern Kentucky","","0",""
"30160","0","Scott at E 9th - Out","","39.081579","-84.508028","Transit Authority of Northern Kentucky","","0",""
"570","0","Madison at W 16th - Out","","39.07148","-84.507079","Transit Authority of Northern Kentucky","","0",""
"571","0","Madison at E 16th - In","","39.071636","-84.506966","Transit Authority of Northern Kentucky","","0",""
"100080","0","1250 West Pike - Out","","39.072007","-84.525652","Transit Authority of Northern Kentucky","","0",""
"10558","0","Taylor at Fairfield - Out","","39.105641","-84.483994","Transit Authority of Northern Kentucky","","0",""
"572","0","Madison at E 15th - In","","39.073474","-84.507429","Transit Authority of Northern Kentucky","","0",""
"30167","0","Taylor Mill at Lakefield - In","","38.949324","-84.505532","Transit Authority of Northern Kentucky","","0",""
"10316","0","Dixie at Bradshire - In","","38.94736","-84.62162","Transit Authority of Northern Kentucky","","0",""
"573","0","Madison at E 15th - Out","","39.073777","-84.507656","Transit Authority of Northern Kentucky","","0",""
"10315","0","Garden at Dixie - Out","","38.945691","-84.622541","Transit Authority of Northern Kentucky","","0",""
"30166","0","Madison at Hartland - Out","","38.938174","-84.544401","Transit Authority of Northern Kentucky","","0",""
"574","0","Madison at E 13th - In","","39.076388","-84.508192","Transit Authority of Northern Kentucky","","0",""
"30169","0","W 4th at Columbia - Out","","39.091467","-84.497827","Transit Authority of Northern Kentucky","","0",""
"575","0","Madison at E 13th - Out","","39.076774","-84.508446","Transit Authority of Northern Kentucky","","0",""
"10317","0","Bradshire at Dixie - Out","","38.947374","-84.621816","Transit Authority of Northern Kentucky","","0",""
"30168","0","Madison Ct at Madison - Out","","39.057375","-84.501672","Transit Authority of Northern Kentucky","","0",""
"576","0","Madison at E 12th - In","","39.077239","-84.508399","Transit Authority of Northern Kentucky","","0",""
"577","0","Alexandria at Holly Woods - In","","39.052903","-84.447874","Transit Authority of Northern Kentucky","","0",""
"10319","0","US25 at Mt. Zion - Out","","38.95724","-84.6203","Transit Authority of Northern Kentucky","","0",""
"30165","0","Madison at Tuscany - Out","","39.011983","-84.530755","Transit Authority of Northern Kentucky","","0",""
"579","0","Veterans Dr at Alexandria - Out","","39.051337","-84.447331","Transit Authority of Northern Kentucky","","0",""
"30164","0","Holman at Pike - Out","","39.080431","-84.514916","Transit Authority of Northern Kentucky","","0",""
"10310","0","Villa at Dixie Hwy - Out","","38.940898","-84.623622","Transit Authority of Northern Kentucky","","0",""
"10312","0","Dixie at Melinda - In","","38.943687","-84.62252","Transit Authority of Northern Kentucky","","0",""
"10311","0","Dixie at Villa - In","","38.940841","-84.623478","Transit Authority of Northern Kentucky","","0",""
"10314","0","Dixie at Garden - In","","38.945579","-84.622321","Transit Authority of Northern Kentucky","","0",""
"10313","0","Dixie at Melinda - Out","","38.943828","-84.622672","Transit Authority of Northern Kentucky","","0",""
"100095","0","Dixie at St.James - Out","","39.063692","-84.535456","Transit Authority of Northern Kentucky","","0",""
"KENGRI","0","Kentucky at Grandview","","39.07335","-84.489303","Transit Authority of Northern Kentucky","","0",""
"580","0","Alexandria Pike at 3 Mile - In","","39.051437","-84.447094","Transit Authority of Northern Kentucky","","0",""
"100090","0","Dixie at St.Joseph - Out","","39.066321","-84.530641","Transit Authority of Northern Kentucky","","0",""
"581","0","Frank at Main - In","","39.048695","-84.446216","Transit Authority of Northern Kentucky","","0",""
"582","0","Frank at Main - Out","","39.048652","-84.446443","Transit Authority of Northern Kentucky","","0",""
"583","0","Alexandria at Main - Out","","39.047667","-84.446117","Transit Authority of Northern Kentucky","","0",""
"10327","0","Alexandria at Marian - In","","39.022346","-84.44035","Transit Authority of Northern Kentucky","","0",""
"584","0","Maple Pl at Alexandria - In","","39.047698","-84.445887","Transit Authority of Northern Kentucky","","0",""
"10568","0","6th & O Fallon - In","","39.109119","-84.479947","Transit Authority of Northern Kentucky","","0",""
"30155","0","E 5th at Broadway - Out","","39.102057","-84.506605","Transit Authority of Northern Kentucky","","0",""
"10326","0","Downing at Alexandria - In","","39.020174","-84.437846","Transit Authority of Northern Kentucky","","0",""
"100","0","4600 Houston Road - In","","39.024695","-84.622673","Transit Authority of Northern Kentucky","","0",""
"585","0","Alexandria at Rose - Out","","39.046572","-84.445767","Transit Authority of Northern Kentucky","","0",""
"10329","0","Alexandria at Industrial - In","","39.025799","-84.446489","Transit Authority of Northern Kentucky","","0",""
"101","0","Alexandria at Neltner - Out","","39.027438","-84.44928","Transit Authority of Northern Kentucky","","0",""
"586","0","Rose at Alexandria - In","","39.046796","-84.445606","Transit Authority of Northern Kentucky","","0",""
"10328","0","Alexandria at Old Winters - In","","39.024451","-84.443126","Transit Authority of Northern Kentucky","","0",""
"102","0","3710  Furniture Fair  - Out","","39.026293","-84.448092","Transit Authority of Northern Kentucky","","0",""
"30152","0","E Southern at Lincoln - In","","39.047509","-84.500472","Transit Authority of Northern Kentucky","","0",""
"587","0","Alexandria at Steelman - Out","","39.044806","-84.446035","Transit Authority of Northern Kentucky","","0",""
"103","0","Alexandria at Pooles Creek - Out","","39.025","-84.444866","Transit Authority of Northern Kentucky","","0",""
"30151","0","Decoursey at E 44th - Out","","39.039417","-84.496766","Transit Authority of Northern Kentucky","","0",""
"588","0","Alexandria at Steelman - In","","39.04484","-84.4458","Transit Authority of Northern Kentucky","","0",""
"104","0","Alexandria at Old Winters - Out","","39.024011","-84.442975","Transit Authority of Northern Kentucky","","0",""
"589","0","Dale at Alexandria - Out","","39.044205","-84.446956","Transit Authority of Northern Kentucky","","0",""
"30154","0","E 5th at Main Cincinnati - Out","","39.101413","-84.510112","Transit Authority of Northern Kentucky","","0",""
"105","0","Alexandria at Marian - Out","","39.022822","-84.441427","Transit Authority of Northern Kentucky","","0",""
"106","0","US 27 at East Alexandria - Out","","39.0186","-84.436","Transit Authority of Northern Kentucky","","0",""
"107","0","Alexandria at Buning - Out","","39.019651","-84.437641","Transit Authority of Northern Kentucky","","0",""
"108","0","US 27 at E Alexandria - Out","","39.018189","-84.435986","Transit Authority of Northern Kentucky","","0",""
"10321","0","Blossom at Alexandria - In","","39.007381","-84.427636","Transit Authority of Northern Kentucky","","0",""
"109","0","Ripple Creek at Alexandria - Out","","39.017132","-84.434944","Transit Authority of Northern Kentucky","","0",""
"10320","0","Rose Pl at Alexandria - In","","39.006215","-84.42653","Transit Authority of Northern Kentucky","","0",""
"10565","0","Foote at Fairfield - In","","39.107472","-84.482004","Transit Authority of Northern Kentucky","","0",""
"10323","0","Alexandria at Springside - In","","39.012976","-84.432055","Transit Authority of Northern Kentucky","","0",""
"KENGRO","0","Kentucky at Grandview Out","","39.073251","-84.489159","Transit Authority of Northern Kentucky","","0",""
"10322","0","Ripple Creek at Alexandria - In","","39.009762","-84.429614","Transit Authority of Northern Kentucky","","0",""
"10566","0","Fairfield at Ward - Out","","39.107807","-84.481333","Transit Authority of Northern Kentucky","","0",""
"10324","0","Alexandria at Murnan - In","","39.01745","-84.434838","Transit Authority of Northern Kentucky","","0",""
"10093","0","8th at Scott - Out","","39.080443","-84.507724","Transit Authority of Northern Kentucky","","0",""
"10092","0","Scott at E 11th - Out","","39.079308","-84.507445","Transit Authority of Northern Kentucky","","0",""
"300114","0","Newport Park and Ride","","39.082708","-84.481202","Transit Authority of Northern Kentucky","","0",""
"10094","0","Scott at 7th - Out","","39.0838","-84.5086","Transit Authority of Northern Kentucky","","0",""
"25105","0","Decoursey at 31st - In","","39.053214","-84.503151","Transit Authority of Northern Kentucky","","0",""
"590","0","Renshaw at Alexandria - Out","","39.043074","-84.448312","Transit Authority of Northern Kentucky","","0",""
"591","0","Alexandria at Renshaw - In","","39.042835","-84.448241","Transit Authority of Northern Kentucky","","0",""
"592","0","Bramble at Alexandria - Out","","39.041629","-84.448795","Transit Authority of Northern Kentucky","","0",""
"593","0","Alexandria at Blange - In","","39.041094","-84.448733","Transit Authority of Northern Kentucky","","0",""
"594","0","Alexandria at Blange - Out","","39.039841","-84.449276","Transit Authority of Northern Kentucky","","0",""
"110","0","Alexandria at Perkins - Out","","39.015294","-84.433628","Transit Authority of Northern Kentucky","","0",""
"595","0","2345 Alexandria - In","","39.039755","-84.449063","Transit Authority of Northern Kentucky","","0",""
"111","0","Alexandria at Springside - Out","","39.012839","-84.432409","Transit Authority of Northern Kentucky","","0",""
"596","0","Camp at Alexandria - Out","","39.038329","-84.450939","Transit Authority of Northern Kentucky","","0",""
"112","0","Summit at Alexandria - In","","39.010512","-84.430839","Transit Authority of Northern Kentucky","","0",""
"597","0","Alexandria at Camp - In","","39.038145","-84.450896","Transit Authority of Northern Kentucky","","0",""
"113","0","Sturbridge at Alexandria - Out","","39.006645","-84.427431","Transit Authority of Northern Kentucky","","0",""
"598","0","Alexandria at Sunset - In","","39.037064","-84.452818","Transit Authority of Northern Kentucky","","0",""
"114","0","Plaza at Alexandria - Out","","39.004029","-84.424648","Transit Authority of Northern Kentucky","","0",""
"599","0","Alexandria at Sunset - Out","","39.037352","-84.452586","Transit Authority of Northern Kentucky","","0",""
"115","0","Alexandria at Harvest Trl - Out","","38.998858","-84.418424","Transit Authority of Northern Kentucky","","0",""
"116","0","Alexandria at Harvest Trl","","38.996113","-84.41617","Transit Authority of Northern Kentucky","","0",""
"25100","0","Decoursey at 32nd - In","","39.052191","-84.503014","Transit Authority of Northern Kentucky","","0",""
"117","0","Low Gap at Alexandria - Out","","38.991872","-84.409638","Transit Authority of Northern Kentucky","","0",""
"10099","0","River Center at Madison - Out","","39.08967","-84.511541","Transit Authority of Northern Kentucky","","0",""
"118","0","Alexandria at N Viewpoint - Out","","38.986696","-84.404415","Transit Authority of Northern Kentucky","","0",""
"119","0","Alexandria at Enzweiler - Out","","38.978919","-84.393937","Transit Authority of Northern Kentucky","","0",""
"10","0","CVG Centre","","39.041887","-84.664051","Transit Authority of Northern Kentucky","","0",""
"11","0","Ewing at Florence Gov. Center OB","","38.99662","-84.643043","Transit Authority of Northern Kentucky","","0",""
"12","0","Ewing at Florence Gov. Center IB","","38.99706","-84.643347","Transit Authority of Northern Kentucky","","0",""
"13","0","KY 18 at Boone County Library OB","","39.01954","-84.690911","Transit Authority of Northern Kentucky","","0",""
"14","0","3020 Conrad Lane","","39.035064","-84.72825","Transit Authority of Northern Kentucky","","0",""
"15","0","KY 18 at Boone County Library IB","","39.019204","-84.691052","Transit Authority of Northern Kentucky","","0",""
"17","0","Houston Road Park & Ride","","39.027589","-84.618173","Transit Authority of Northern Kentucky","","0",""
"18","0","Houston Road at Hansel","","39.017435","-84.632808","Transit Authority of Northern Kentucky","","0",""
"19","0","Donaldson at Cherry Tree OB","","39.030344","-84.618656","Transit Authority of Northern Kentucky","","0",""
"25115","0","30th at 31st - In","","39.054742","-84.501047","Transit Authority of Northern Kentucky","","0",""
